scope,wave,native,clean_name,clean_label,native_label
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C",cropcategory_v2,sas_crop_category_2020_2021,SAS 2020-2021: Crop Category,Crop Category
pooled:SAS_pooled_plotcrop.dta,"2019_A,2019_B,2019_C",cropgroup,sas_crop_category_major_2019,SAS 2019: Crop category and major crops,Crop category and major crops
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf",cropgroup_v2,sas_crop_category_major_2018,SAS 2018: Crop category and major crops,Crop category and major crops
pooled:SAS_pooled_plotcrop.dta,2018_B_lsf,cropgroup_v3,sas_crop_groups_2018,SAS 2018: Crop groups,Crop groups
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",dist,sas_district,"SAS: District, NISR code 11-57","District (11-57, NISR codes)"
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",exchanged_ratio,sas_share_exchanged,"SAS 2022: Share of production exchanged, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",farm_type,sas_farm_type,"SAS: Farm type: 1 small-scale, 2 large-scale","1 small-scale farmer (area frame), 2 large-scale farmer (list frame)"
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",feed_ratio,sas_share_animal_feed,"SAS 2022: Share of production used as animal feed, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,2021_A,finalplot_weight,sas_plot_weight_final,"SAS 2021: Final plot weight, NISR derived",Plot weight
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",gift_ratio,sas_share_given,"SAS 2022: Share of production given away, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2023_A,2023_B",harv_area,sas_harvested_crop_area_shipped,SAS 2022-2023: Harvested crop area as shipped,2.2.ii  Harvested crop area
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B",harvest_ratio,sas_share_harvested,"SAS 2025: Share harvested, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2022_C,2023_C",harvested_area,sas_harvested_area_shipped,SAS 2018-2023: Harvested area as shipped,Harvested crop area in ha
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",harvested_area_ha,sas_harvested_area_ha,SAS: Harvested area in hectares,Harvested crop area (ha) -- CORE map [not shipped this year / season]
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B",harvested_crop_area_ha,sas_harvested_crop_area_nisr,"SAS 2025: Harvested crop area in hectares, NISR derived, no label shipped",
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",harvesting_ratio,sas_share_lost_harvesting,"SAS 2022: Share of production lost at harvesting, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",holder,sas_holder,SAS 2020-2025: Holder or questionnaire identifier,Holder / questionnaire id (as shipped)
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",lost_ratio,sas_share_lost,"SAS 2022: Share of production lost, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",other_ratio,sas_share_other_use,"SAS 2022: Share of production used in other ways, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",packaging_ratio,sas_share_lost_packaging,"SAS 2022: Share of production lost in packaging, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",plot,sas_plot,SAS: Plot number,Plot number within segment/holder
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",plot_area_ha,sas_plot_area_ha,SAS: Plot area in hectares,"Plot area (ha) -- CORE map, see codebook [from plot_area_ha, ha]"
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",post_harvest,sas_post_harvest_loss,"SAS 2022: Post-harvest loss, NISR derived, no label shipped",
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",processing_ratio,sas_share_processed,"SAS 2022: Share of production processed, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",production_harvestinglos,sas_production_harvest_loss,"SAS 2022: Production lost at harvesting, NISR derived, no label shipped",
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",production_kg,sas_production_kg,SAS: Production in kilograms,"Total quantity harvested (kg) -- CORE map [from s2q21, kg]"
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",prov,sas_province,"SAS: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:SAS_pooled_plotcrop.dta,2021_C,q_1_16_o,sas_relation_respondent_2021,SAS 2021: Relationship of respondent to the farmer,1.16 Relationship of respondent to the farmer
pooled:SAS_pooled_plotcrop.dta,2020_C,q_2_22_1,sas_explanation_crop_2020,SAS 2020: Explanation on crop production status,2.22 Explanation on crop production status
pooled:SAS_pooled_plotcrop.dta,"2023_A,2023_B",q_3_5_1,sas_crop_planted_season,SAS 2023: Was this crop planted in this season?,3.5 Was this crop planted in this season?
pooled:SAS_pooled_plotcrop.dta,"2023_A,2023_B",q_3_6_1,sas_crop_harvested_season_2023,SAS 2023: Will this crop be harvested in this season?,3.6 Will this crop be harvested in this season?
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C",rent_ratio,sas_share_rent_payment,"SAS 2022: Share of production used to pay rent, NISR ratio",
pooled:SAS_pooled_plotcrop.dta,"2018_B_lsf,2018_B_ssf,2018_C_ssf",s1q13,sas_day_interview_2018,SAS 2018: Day of interview,Day of interview
pooled:SAS_pooled_plotcrop.dta,2018_A_ssf,s1q13d,sas_day_interview_2018_s1q13d,SAS 2018: Day of interview,Day of interview
pooled:SAS_pooled_plotcrop.dta,2018_A_ssf,s1q13m,sas_month_interview,SAS 2018: Month of interview,Month of interview
pooled:SAS_pooled_plotcrop.dta,2018_A_ssf,s1q13y,sas_year_interview,SAS 2018: Year of interview,Year of interview
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C,2023_B,2023_C,2024_A,2024_B,2024_C",s1q14,sas_farmer_respond_2022_2024,SAS 2022-2024: Did the farmer respond him/herself?,1.14 Did the farmer respond him/herself?
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B,2025_C",s1q14_v2,sas_respondent_2025,SAS 2025: Respondent,1.14 respondent
pooled:SAS_pooled_plotcrop.dta,2023_A,s1q14_v3,sas_farmer_himself_2023,SAS 2023: Is the farmer himself who is responding?,Is the farmer himself who is responding?
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B,2025_C",s1q16,sas_relation_respondent_2025,SAS 2025: Relationship of respondent to the farmer,1.16 Relationship of respondent to the farmer
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_B,2024_C",s1q17,sas_relation_2022_2024,SAS 2022-2024: Relationship of respondent to the farmer,1.17 Relationship of respondent to the farmer
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_B,2024_C",s1q17_o,sas_relationship_respondent,SAS 2022-2024: Other Relationship of respondent to the farmer,1.17 Other Relationship of respondent to the farmer
pooled:SAS_pooled_plotcrop.dta,"2017_A_ssf,2017_B_ssf,2017_C_ssf,2018_A_ssf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s1q4,sas_segment_lsf_id,SAS 2017-2025: Segment/LSF ID,1.4 Segment/LSF ID
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2019_A,2019_B",s1q5,sas_date_interview_2018_2019,SAS 2018-2019: Date of interview,1.5. Date of interview
pooled:SAS_pooled_plotcrop.dta,2019_C,s1q5_v2,sas_date_visting_segment_2019,SAS 2019: Date of visting the segment/LSF(DD/MM/YYY),1.5 Date of visting the segment/LSF(DD/MM/YYY)
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s1q7,sas_farmer_lsf_type,SAS 2020-2025: Farmer/LSF type,1.7 Farmer/LSF type
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s1q8,sas_gender,SAS 2020-2025: Gender,1.8 Gender
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s1q9,sas_age,SAS 2020-2025: Age,1.9 Age
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q10,sas_improved_seeds_2020_2025,SAS 2020-2025: Where did improved seeds sown come from?,Q.2.10 Where did improved seeds sown come from?
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_C",s2q10_v2,sas_types_seeds_sown_2018_2019,SAS 2018-2019: Types of Seeds sown,2.10 Types of Seeds sown
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf",s2q10_v3,sas_sowing_date_2017,SAS 2017: Sowing Date,2.10 Sowing Date
pooled:SAS_pooled_plotcrop.dta,"2019_A,2019_B",s2q10_v4,sas_type_seeds_sown_2019,SAS 2019: Type of seeds sown,2.10. Type of seeds sown
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C",s2q10_o,sas_improved_seeds_sown_come_o,"SAS 2022-2024: Where did improved seeds sown come from?, (specify)","Q.2.10 Where did improved seeds sown come from?, (specify)"
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B",s2q10_other,sas_improved_seeds_sown_other,SAS 2025: Where did improved seeds sown come from?,2.10 Where did improved seeds sown come from?
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q11,sas_seeds_sown_plot_2020_2025,SAS 2020-2025: Type of seeds sown in this plot,Q.2.11 Type of seeds sown in this plot
pooled:SAS_pooled_plotcrop.dta,"2017_B_lsf,2017_B_ssf,2017_C_ssf",s2q11_v2,sas_expected_period_2017,SAS 2017: Expected period of harvesting,2.11 Expected period of harvesting
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf",s2q11_v3,sas_harvesting_date_2017,SAS 2017: Harvesting date,2.11 Harvesting date
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q11_1,sas_traditional_seed_sown_unit,SAS 2018-2019: Traditional seed sown(Unit),2.11.1 Traditional seed sown(Unit)
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q11_2,sas_qty_traditional_seed_sown,SAS 2018-2019: Quantity of traditional seed sown,2.11.2 Quantity of traditional seed sown
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q12,sas_seed_sown_plot_2020_2025,SAS 2020-2025: Is the seed sown in this plot for the current season?,Q.2.12 Is the seed sown in this plot for the current season?
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q12_v2,sas_qty_traditional_2018_2019,SAS 2018-2019: Quantity of traditional seeds purchased,2.12 Quantity of traditional seeds purchased
pooled:SAS_pooled_plotcrop.dta,"2017_A_ssf,2017_B_lsf,2017_B_ssf",s2q12_v3,sas_type_seeds_sown_v3_2017,SAS 2017: Type of seeds sown,2.12.Type of seeds sown
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_C_ssf",s2q12_v4,sas_type_seeds_sown_v4_2017,SAS 2017: Type of seeds sown,2.12.Type of seeds sown
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q13,sas_amount_traditional_seeds_rfw,SAS 2018-2019: Amount spent on traditional seeds(Rfw),2.13 Amount spent on traditional seeds(Rfw)
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q13_1,sas_unit_traditional_2020_2025,SAS 2020-2025: Unit of traditional seeds,Q.2.13.1 Unit of traditional seeds
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf",s2q13_1_v2,sas_qty_traditional_seeds_2017,SAS 2017: Quantity of traditional seeds sown : Unity,2.13.1.Quantity of traditional seeds sown : Unity
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q13_2,sas_quantity_sown,SAS 2017-2025: Quantity Sown,Q.2.13.2 Quantity Sown
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q14,sas_qty_traditional_seeds_bought,SAS 2017-2025: Quantity of traditional seeds purchased and sown in the plot,Q.2.14 Quantity of traditional seeds purchased and sown in the plot
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q14_1,sas_improved_seeds_sown_unit,SAS 2018-2019: Improved seeds sown(Unit),2.14.1 Improved seeds sown(Unit)
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q14_2,sas_improved_seeds_sown_qty,SAS 2018-2019: Improved seeds sown(Qty),2.14.2  Improved seeds sown(Qty)
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C",s2q15,sas_amount_purchase_2017_2024,SAS 2017-2024: Amount spent for the purchase of traditional seeds for this plot,Q.2.15 Amount spent for the purchase of traditional seeds for this plot (Rwf)
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B,2025_C",s2q15_a,sas_amount_purchase_a,SAS 2025: Amount spent for the purchase of traditional seeds for this plot (RWF),Q.2.15 Amount spent for the purchase of traditional seeds for this plot (Rwf)
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B,2025_C",s2q15_b,sas_traditional_seeds_value_2025,"SAS 2025: Value of traditional seeds sown in this plot, Rwandan francs","2.15.b. Ni akahe gaciro mu mafaranga, ku mbuto gakondo yatewe muri uyu murima it"
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q16,sas_amount_improved_seeds_rfw,SAS 2018-2019: Amount spent on improved seeds(Rfw),2.16 Amount spent on improved seeds(Rfw)
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q16_1,sas_qty_improved_seed_2020_2025,"SAS 2020-2025: Qty of improved seed, unit of measurement","2.16.1 Qty of improved seed, unit of measurement"
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf",s2q16_1_v2,sas_qty_improved_seeds_sown_2017,SAS 2017: Quantity of improved seeds sown : Unity,2.16.1.Quantity of improved seeds sown : Unity
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q16_2,sas_qty_improved_seed_qty_used,"SAS 2017-2025: Qty of improved seed, Qty used","2.16.1 Qty of improved seed, Qty used"
pooled:SAS_pooled_plotcrop.dta,"2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q17,sas_qty_improved_seeds_2020_2025,SAS 2020-2025: Quantity of improved seeds purchased and sown in this plot,Q.2.17 Quantity of improved seeds purchased and sown in this plot
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q17_v2,sas_improved_seeds_2018_2019,SAS 2018-2019: Where did improved seeds sown come from?,2.17 Where did improved seeds sown come from?
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf",s2q17_v3,sas_qty_improved_seeds_2017,SAS 2017: Quantity of improved seeds purchased,2.17.Quantity of improved seeds purchased
pooled:SAS_pooled_plotcrop.dta,"2023_A,2023_B,2023_C",s2q17_v4,sas_relation_resp_farmer_2023,SAS 2023: Relationship of respondent to the farmer,1.17. Relationship of respondent to the farmer
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C,2022_A,2022_B,2022_C,2023_A,2023_B,2023_C,2024_A,2024_B,2024_C",s2q18,sas_amount_purchase_2017_s2q18,SAS 2017-2024: Amount spent for the purchase of improved seeds sown in this plot,Q.2.18 Amount spent for the purchase of improved seeds sown in this plot(Rwf)
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q18_1,sas_average_trees_plot,SAS 2018-2019: On average how many trees are in this plot?,2.18.1 On average how many trees are in this plot?
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C",s2q18_2,sas_avg_trees_harvested,SAS 2018-2019: On average how many trees have you harvested/to be harvested in,2.18.2 On average how many trees have you harvested/to be harvested in this plot
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B,2025_C",s2q18_a,sas_amount_purchase_improved_a,SAS 2025: Amount spent for the purchase of improved seeds sown in this plot(RWF),Q.2.18 Amount spent for the purchase of improved seeds sown in this plot(Rwf)
pooled:SAS_pooled_plotcrop.dta,"2025_A,2025_B,2025_C",s2q18_b,sas_improved_seeds_value_2025,"SAS 2025: Value of improved seeds sown in this plot, Rwandan francs","2.18.b. Ni akahe gaciro mu mafaranga, ku mbuto y’indobanure yatewe muri uyu muri"
pooled:SAS_pooled_plotcrop.dta,"2018_A_lsf,2018_A_ssf,2018_B_lsf,2018_B_ssf,2018_C_ssf,2019_A,2019_B,2019_C,2020_A,2020_B,2020_C,2021_A,2021_B,2021_C",s2q19,sas_qty_already_2018_2021,SAS 2018-2021: Quantity already harvested in this season (in Kg),2.19 Quantity already harvested in this season (in Kg)
pooled:SAS_pooled_plotcrop.dta,"2017_A_lsf,2017_A_ssf,2017_B_lsf,2017_B_ssf,2017_C_ssf",s2q19_v2,sas_improved_seeds_sown_2017,SAS 2017: Where did improved seeds sown come from ?,2.19.Where did improved seeds sown come from ?
pooled:SAS_pooled_plotcrop.dta,"2022_A,2022_B,2022_C,2024_A,2024_B,2024_C,2025_A,2025_B,2025_C",s2q19_1,sas_unit_measurement_2022_2025,SAS 2022-2025: Unit of measurement,Q.2.19 Unit of measurement
pooled:SAS_pooled_plotcrop.dta,"2023_A,2023_B,2023_C",s2q19_1_v2,sas_qty_already_harvested_2023,SAS 2023: Quantity already harvested in measurement unit,2.19 Quantity already harvested in measurement unit
